"","species_name","classifications"
"2608","Rhinanthus_minor","Common"
"2609","Rhodanthe_anthemoides","Common"
"2610","Rhodiola_heterodonta","Environmentally Rare"
"2611","Rhodiola_integrifolia","Common"
"2612","Rhodiola_rosea","Common"
"2613","Rhododendron_calendulaceum","Common"
"2614","Rhododendron_catawbiense","Common"
"2615","Rhododendron_caucasicum","Environmentally Rare"
"2616","Rhododendron_ferrugineum","Common"
"2617","Rhododendron_hirsutum","Common"
"2618","Rhododendron_lapponicum","Environmentally Rare"
"2619","Rhododendron_periclymenoides","Common"
"2620","Rhododendron_ponticum","High Invasive Potential"
"2621","Rhododendron_tomentosum","Common"
"2622","Rhodomyrtus_tomentosa","Endemic"
"2623","Rhopalostylis_sapida","Environmentally Rare"
"2624","Rhus_trilobata","High Invasive Potential"
"2625","Rhus_virens","Common"
"2626","Ribes_alpinum","Common"
"2627","Ribes_californicum","Environmentally Rare"
"2628","Ribes_himalense","Environmentally Rare"
"2629","Ribes_malvaceum","Environmentally Rare"
"2630","Ribes_velutinum","Common"
"2631","Ricinocarpos_pinifolius","Common"
"2632","Roepera_iodocarpa","Adaptable Survivor"
"2633","Rondeletia_portoricensis","Environmentally Rare"
"2634","Rorippa_amphibia","Common"
"2635","Rorippa_islandica","Common"
"2636","Rosa_agrestis","Common"
"2637","Rosa_caesia","High Invasive Potential"
"2638","Rosa_canina","High Invasive Potential"
"2639","Rosa_corymbifera","Adaptable Survivor"
"2640","Rosa_glauca","Common"
"2641","Rosa_laevigata","Adaptable Survivor"
"2642","Rosa_micrantha","High Invasive Potential"
"2643","Rosa_mollis","Adaptable Survivor"
"2644","Rosa_pendulina","Adaptable Survivor"
"2645","Rosa_spinosissima","Adaptable Survivor"
"2646","Rostraria_cristata","Common"
"2647","Roupala_montana","Common"
"2648","Rubus_canadensis","Relict"
"2649","Rubus_chamaemorus","Adaptable Survivor"
"2650","Rubus_ellipticus","Relict"
"2651","Rubus_fruticosus","Adaptable Survivor"
"2652","Rubus_hispidus","Adaptable Survivor"
"2653","Rubus_saxatilis","Adaptable Survivor"
"2654","Rubus_vestitus","Adaptable Survivor"
"2655","Rumex_acetosa","Common"
"2656","Rumex_alpestris","Environmentally Rare"
"2657","Rumex_alpinus","Common"
"2658","Rumex_brownii","Common"
"2659","Rumex_conglomeratus","Common"
"2660","Rumex_crispus","Common"
"2661","Rumex_hydrolapathum","High Invasive Potential"
"2662","Rumex_longifolius","Common"
"2663","Rumex_sanguineus","Common"
"2664","Rumex_scutatus","Common"
"2665","Ruscus_aculeatus","Adaptable Survivor"
"2666","Ruta_angustifolia","Adaptable Survivor"
"2667","Rutidosis_helichrysoides","Common"
"2668","Rytidosperma_alpicola","Environmentally Rare"
"2669","Rytidosperma_caespitosum","Common"
"2670","Rytidosperma_nivicola","Environmentally Rare"
"2671","Sabal_palmetto","Indicator"
"2672","Saccharum_officinarum","Environmentally Rare"
"2673","Sagina_apetala","Common"
"2674","Sagina_maritima","Common"
"2675","Sagina_nivalis","Environmentally Rare"
"2676","Sagina_nodosa","Common"
"2677","Sagina_procumbens","Common"
"2678","Sagittaria_graminea","Adaptable Survivor"
"2679","Salicornia_europaea","Relict"
"2680","Salix_alpina","Environmentally Rare"
"2681","Salix_arbuscula","Common"
"2682","Salix_arctica","Common"
"2683","Salix_aurita","Common"
"2684","Salix_daphnoides","High Invasive Potential"
"2685","Salix_discolor","Common"
"2686","Salix_glauca","Common"
"2687","Salix_gooddingii","Common"
"2688","Salix_hastata","High Invasive Potential"
"2689","Salix_herbacea","Common"
"2690","Salix_humilis","Common"
"2691","Salix_interior","Common"
"2692","Salix_lanata","Common"
"2693","Salix_lapponum","Common"
"2694","Salix_lasiolepis","Common"
"2695","Salix_myrsinites","Common"
"2696","Salix_myrtilloides","Common"
"2697","Salix_petiolaris","Common"
"2698","Salix_phylicifolia","High Invasive Potential"
"2699","Salix_planifolia","Environmentally Rare"
"2700","Salix_polaris","Common"
"2701","Salix_purpurea","High Invasive Potential"
"2702","Salix_reticulata","Common"
"2703","Salix_retusa","Common"
"2704","Salix_rosmarinifolia","Common"
"2705","Salix_sitchensis","Common"
"2706","Salix_triandra","High Invasive Potential"
"2707","Salsola_genistoides","Endemic"
"2708","Salvadora_persica","Indicator"
"2709","Salvia_aethiopis","Common"
"2710","Salvia_farinacea","Common"
"2711","Salvia_leucophylla","Environmentally Rare"
"2712","Salvia_lyrata","High Invasive Potential"
"2713","Salvia_mellifera","Environmentally Rare"
"2714","Salvia_nemorosa","Common"
"2715","Salvia_nutans","Common"
"2716","Salvia_officinalis","Common"
"2717","Salvia_verbenaca","Common"
"2718","Sambucus_ebulus","Adaptable Survivor"
"2719","Samolus_valerandi","Adaptable Survivor"
"2720","Sanguisorba_officinalis","Adaptable Survivor"
"2721","Santolina_villosa","Common"
"2722","Sapindus_mukorossi","Classically Rare"
"2723","Sapindus_saponaria","Adaptable Survivor"
"2724","Sapium_glandulosum","Common"
"2725","Saponaria_ocymoides","Adaptable Survivor"
"2726","Sarcandra_glabra","Relict"
"2727","Sarcaulus_brasiliensis","Environmentally Rare"
"2728","Sarracenia_leucophylla","Common"
"2729","Sarracenia_purpurea","Common"
"2730","Satureja_cuneifolia","Environmentally Rare"
"2731","Satureja_montana","Common"
"2732","Saussurea_alpina","Common"
"2733","Saussurea_angustifolia","Environmentally Rare"
"2734","Saussurea_pygmaea","Environmentally Rare"
"2735","Saxegothaea_conspicua","Relict"
"2736","Saxifraga_aizoides","Common"
"2737","Saxifraga_androsacea","Common"
"2738","Saxifraga_bryoides","Common"
"2739","Saxifraga_caesia","Common"
"2740","Saxifraga_cotyledon","Common"
"2741","Saxifraga_granulata","Common"
"2742","Saxifraga_hirculus","Relict"
"2743","Saxifraga_hypnoides","Common"
"2744","Saxifraga_moschata","Common"
"2745","Saxifraga_oppositifolia","Common"
"2746","Saxifraga_paniculata","Common"
"2747","Saxifraga_seguieri","Environmentally Rare"
"2748","Saxifraga_tridactylites","Common"
"2749","Scabiosa_canescens","Environmentally Rare"
"2750","Scabiosa_ochroleuca","Common"
"2751","Scabiosa_triandra","Common"
"2752","Scaevola_aemula","Common"
"2753","Scaevola_ramosissima","Environmentally Rare"
"2754","Scaevola_spinescens","Common"
"2755","Schefflera_actinophylla","Environmentally Rare"
"2756","Schefflera_angustissima","Environmentally Rare"
"2757","Schefflera_digitata","Indicator"
"2758","Schefflera_morototoni","Common"
"2759","Scheuchzeria_palustris","Adaptable Survivor"
"2760","Schima_superba","Endemic"
"2761","Schima_wallichii","Environmentally Rare"
"2762","Schisandra_chinensis","Indicator"
"2763","Schismus_barbatus","Common"
"2764","Schoenoplectus_lacustris","High Invasive Potential"
"2765","Schoenoplectus_tabernaemontani","Common"
"2766","Schoenoplectus_triqueter","Environmentally Rare"
"2767","Schoenus_ferrugineus","Adaptable Survivor"
"2768","Schoenus_nigricans","Adaptable Survivor"
"2769","Scilla_bifolia","Common"
"2770","Scilla_vindobonensis","Environmentally Rare"
"2771","Scirpus_pendulus","Common"
"2772","Scirpus_polyphyllus","Environmentally Rare"
"2773","Scirpus_sylvaticus","Common"
"2774","Scleranthus_annuus","Common"
"2775","Scleranthus_biflorus","Common"
"2776","Scleranthus_singuliflorus","Environmentally Rare"
"2777","Sclerochloa_dura","Common"
"2778","Sclerolaena_birchii","Common"
"2779","Sclerolaena_brachyptera","Common"
"2780","Sclerolaena_calcarata","Common"
"2781","Sclerolaena_convexula","Common"
"2782","Sclerolaena_costata","Environmentally Rare"
"2783","Sclerolaena_decurrens","Common"
"2784","Sclerolaena_divaricata","Common"
"2785","Sclerolaena_eriacantha","Common"
"2786","Sclerolaena_intricata","Common"
"2787","Sclerolaena_muricata","Common"
"2788","Sclerolaena_obliquicuspis","Common"
"2789","Sclerolaena_tricuspis","Common"
"2790","Scolopia_zeyheri","Adaptable Survivor"
"2791","Scolymus_hispanicus","Common"
"2792","Scopolia_carniolica","Common"
"2793","Scorpiurus_muricatus","Adaptable Survivor"
"2794","Scorzonera_austriaca","Environmentally Rare"
"2795","Scorzonera_graminifolia","Common"
"2796","Scorzonera_hispanica","Common"
"2797","Scorzoneroides_autumnalis","Common"
"2798","Scorzoneroides_helvetica","Environmentally Rare"
"2799","Scrophularia_auriculata","Common"
"2800","Scrophularia_nodosa","Common"
"2801","Scutellaria_galericulata","Adaptable Survivor"
"2802","Searsia_pentheri","Environmentally Rare"
"2803","Searsia_tomentosa","Common"
"2804","Secale_cereale","High Invasive Potential"
"2805","Securigera_varia","Common"
"2806","Sedum_acre","Adaptable Survivor"
"2807","Sedum_album","Common"
"2808","Sedum_alpestre","Environmentally Rare"
"2809","Sedum_atratum","Adaptable Survivor"
"2810","Sedum_dasyphyllum","Common"
"2811","Sedum_hispanicum","Adaptable Survivor"
"2812","Sedum_lanceolatum","Adaptable Survivor"
"2813","Sedum_sexangulare","Common"
"2814","Sempervivum_montanum","Adaptable Survivor"
"2815","Senecio_filaginoides","Environmentally Rare"
"2816","Senecio_flaccidus","Common"
"2817","Senecio_gallicus","Common"
"2818","Senecio_glossanthus","Common"
"2819","Senecio_gunnii","Environmentally Rare"
"2820","Senecio_kolenatianus","Environmentally Rare"
"2821","Senecio_quadridentatus","Common"
"2822","Senecio_squalidus","Common"
"2823","Senegalia_caffra","High Invasive Potential"
"2824","Senegalia_greggii","Adaptable Survivor"
"2825","Senegalia_mellifera","Common"
"2826","Senegalia_senegal","High Invasive Potential"
"2827","Senna_phyllodinea","Classically Rare"
"2828","Seseli_montanum","Common"
"2829","Sesleria_albicans","Common"
"2830","Sesleria_juncifolia","Environmentally Rare"
"2831","Sesleria_ovata","Environmentally Rare"
"2832","Setaria_verticillata","Common"
"2833","Sextonia_rubra","Relict"
"2834","Sherardia_arvensis","Common"
"2835","Shorea_leprosula","Endemic"
"2836","Shorea_parvifolia","Endemic"
"2837","Sibbaldia_procumbens","Adaptable Survivor"
"2838","Sibbaldianthe_bifurca","Adaptable Survivor"
"2839","Sida_corrugata","Common"
"2840","Sida_intricata","Common"
"2841","Sida_pedunculata","Common"
"2842","Sida_rhombifolia","Common"
"2843","Sideritis_incana","Common"
"2844","Sideroxylon_celastrinum","Common"
"2845","Sideroxylon_inerme","Common"
"2846","Silaum_silaus","Common"
"2847","Silene_acaulis","Common"
"2848","Silene_apetala","Common"
"2849","Silene_ciliata","Environmentally Rare"
"2850","Silene_colorata","Common"
"2851","Silene_conica","Common"
"2852","Silene_involucrata","Environmentally Rare"
"2853","Silene_italica","Common"
"2854","Silene_latifolia","Common"
"2855","Silene_noctiflora","Common"
"2856","Silene_nocturna","Common"
"2857","Silene_nutans","Common"
"2858","Silene_otites","Common"
"2859","Silene_uniflora","Common"
"2860","Silphium_laciniatum","High Invasive Potential"
"2861","Silphium_perfoliatum","Common"
"2862","Silphium_terebinthinaceum","Common"
"2863","Silybum_marianum","Common"
"2864","Simarouba_amara","Adaptable Survivor"
"2865","Simarouba_glauca","Classically Rare"
"2866","Simmondsia_chinensis","Indicator"
"2867","Sinapis_alba","Common"
"2868","Sinapis_arvensis","Common"
"2869","Siparuna_aspera","Relict"
"2870","Sisymbrium_altissimum","Common"
"2871","Sisymbrium_irio","Common"
"2872","Sisymbrium_loeselii","Common"
"2873","Sisymbrium_orientale","Common"
"2874","Sisyrinchium_campestre","Common"
"2875","Sisyrinchium_montanum","Common"
"2876","Sium_latifolium","Common"
"2877","Sixalix_atropurpurea","Common"
"2878","Skimmia_reevesiana","Relict"
"2879","Sloanea_berteroana","Endemic"
"2880","Sloanea_guianensis","Environmentally Rare"
"2881","Sloanea_terniflora","Environmentally Rare"
"2882","Smilax_aspera","Common"
"2883","Smilax_australis","Common"
"2884","Smilax_glauca","Common"
"2885","Smilax_rotundifolia","Common"
"2886","Solanum_aviculare","Common"
"2887","Solanum_carolinense","Common"
"2888","Solanum_coactiliferum","Common"
"2889","Solanum_ellipticum","Common"
"2890","Solanum_esuriale","Common"
"2891","Solanum_ferocissimum","Common"
"2892","Solanum_melongena","Common"
"2893","Solanum_petrophilum","Common"
"2894","Solanum_umbelliferum","Common"
"2895","Soldanella_pusilla","Relict"
"2896","Solidago_juncea","High Invasive Potential"
"2897","Solidago_spathulata","Environmentally Rare"
"2898","Solidago_velutina","Common"
"2899","Sonchus_asper_subsp._glaucescens","Environmentally Rare"
"2900","Sonchus_bulbosus","Environmentally Rare"
"2901","Sonchus_oleraceus","Common"
"2902","Sonchus_tenerrimus","Common"
"2903","Sophora_flavescens","Classically Rare"
"2904","Sorbus_alnifolia","Common"
"2905","Sorbus_rehderiana","Environmentally Rare"
"2906","Sorghum_bicolor","High Invasive Potential"
"2907","Sorocea_affinis","Environmentally Rare"
"2908","Sparganium_emersum","Adaptable Survivor"
"2909","Sparganium_erectum","Adaptable Survivor"
"2910","Spathodea_campanulata","Common"
"2911","Spergula_arvensis","Adaptable Survivor"
"2912","Spergularia_diandra","Adaptable Survivor"
"2913","Spergularia_rubra","Adaptable Survivor"
"2914","Spinacia_oleracea","Common"
"2915","Spiraea_crenata","Common"
"2916","Spiraea_japonica","Common"
"2917","Spiraea_media","Common"
"2918","Spiraea_salicifolia","Common"
"2919","Spondias_purpurea","Adaptable Survivor"
"2920","Spondias_radlkoferi","Relict"
"2921","Sporobolus_anglicus","Environmentally Rare"
"2922","Sporobolus_clandestinus","Endemic"
"2923","Sporobolus_compositus","Common"
"2924","Sporobolus_mitchellii","Common"
"2925","Sporobolus_neglectus","Environmentally Rare"
"2926","Spyridium_globulosum","Common"
"2927","Stachys_annua","Common"
"2928","Stachys_arvensis","Common"
"2929","Stachys_recta","Common"
"2930","Stachys_sylvatica","Common"
"2931","Stackhousia_pulvinaris","Relict"
"2932","Staehelina_dubia","Common"
"2933","Stanleya_pinnata","High Invasive Potential"
"2934","Stellaria_alsine","Common"
"2935","Stellaria_graminea","Common"
"2936","Stellaria_holostea","Common"
"2937","Stellaria_media","Common"
"2938","Stellaria_neglecta","Common"
"2939","Stellaria_nemorum","Common"
"2940","Stellaria_pallida","Common"
"2941","Stellaria_palustris","Adaptable Survivor"
"2942","Stellaria_pungens","Adaptable Survivor"
"2943","Stellera_chamaejasme","Common"
"2944","Stenaria_nigricans","Common"
"2945","Stenocarpus_sinuatus","Relict"
"2946","Stephanomeria_pauciflora","Common"
"2947","Sterculia_pruriens","Environmentally Rare"
"2948","Sterculia_rhinopetala","Endemic"
"2949","Stipa_capillata","Common"
"2950","Stipa_dasyphylla","Environmentally Rare"
"2951","Stipa_krylovii","Common"
"2952","Stipa_lagascae","High Invasive Potential"
"2953","Stipa_offneri","Common"
"2954","Stipa_parviflora","Environmentally Rare"
"2955","Stipa_pulcherrima","Common"
"2956","Stipa_zalesskii","Environmentally Rare"
"2957","Strychnos_decussata","Classically Rare"
"2958","Strychnos_henningsii","Relict"
"2959","Stylidium_graminifolium","Common"
"2960","Stylidium_lineare","Environmentally Rare"
"2961","Stylogyne_turbacensis","Relict"
"2962","Styphelia_tubiflora","Environmentally Rare"
"2963","Styrax_grandifolius","Relict"
"2964","Suaeda_heterophylla","Environmentally Rare"
"2965","Suaeda_maritima","Common"
"2966","Suaeda_physophora","Environmentally Rare"
"2967","Suaeda_salsa","Environmentally Rare"
"2968","Suregada_zanzibariensis","Relict"
"2969","Suriana_maritima","Relict"
"2970","Swainsona_phacoides","Common"
"2971","Swertia_iberica","Environmentally Rare"
"2972","Swietenia_macrophylla","High Invasive Potential"
"2973","Swietenia_mahagoni","Endemic"
"2974","Sympegma_regelii","Environmentally Rare"
"2975","Symphyotrichum_falcatum","Environmentally Rare"
"2976","Symphyotrichum_oblongifolium","Common"
"2977","Symphyotrichum_patens","Common"
"2978","Symphyotrichum_sericeum","Common"
"2979","Symphytum_officinale","Common"
"2980","Symplocos_sumuntia","Relict"
"2981","Syncarpia_glomulifera","Adaptable Survivor"
"2982","Synoum_glandulosum","Relict"
"2983","Syringa_oblata","Environmentally Rare"
"2984","Syringa_reticulata","Environmentally Rare"
"2985","Syzygium_crebrinerve","Endemic"
"2986","Syzygium_cumini","Indicator"
"2987","Syzygium_oleosum","Common"
"2988","Syzygium_smithii","Adaptable Survivor"
"2989","Tabebuia_rosea","Common"
"2990","Tabernaemontana_donnell-smithii","Classically Rare"
"2991","Tacca_integrifolia","Relict"
"2992","Tachigali_guianensis","Environmentally Rare"
"2993","Tachigali_versicolor","Endemic"
"2994","Talisia_nervosa","Relict"
"2995","Tamarindus_indica","Indicator"
"2996","Tanacetum_vulgare","Common"
"2997","Tapirira_obtusa","Environmentally Rare"
"2998","Tapura_guianensis","Relict"
"2999","Taraxacum_magellanicum","Environmentally Rare"
"3000","Taraxacum_stevenii","Environmentally Rare"
"3001","Tarenna_sambucina","Environmentally Rare"
"3002","Tectona_grandis","Indicator"
"3003","Teesdalia_nudicaulis","Adaptable Survivor"
"3004","Terminalia_amazonia","Relict"
"3005","Terminalia_brachystemma","Environmentally Rare"
"3006","Terminalia_ivorensis","Environmentally Rare"
"3007","Terminalia_latipes","Indicator"
"3008","Terminalia_prunioides","Common"
"3009","Terminalia_sericea","Common"
"3010","Terminalia_stenostachya","Environmentally Rare"
"3011","Ternstroemia_gymnanthera","Adaptable Survivor"
"3012","Tetracentron_sinense","Relict"
"3013","Tetraclinis_articulata","Common"
"3014","Tetradium_daniellii","Relict"
"3015","Tetragastris_altissima","Endemic"
"3016","Tetragastris_panamensis","Environmentally Rare"
"3017","Tetragonia_tetragonioides","Relict"
"3018","Tetratheca_ericifolia","Relict"
"3019","Tetrorchidium_rubrivenium","Relict"
"3020","Teucrium_capitatum","Common"
"3021","Teucrium_carthaginense","Environmentally Rare"
"3022","Teucrium_chamaedrys","Common"
"3023","Teucrium_charidemi","Environmentally Rare"
"3024","Teucrium_dunense","Environmentally Rare"
"3025","Teucrium_gnaphalodes","Common"
"3026","Teucrium_homotrichum","Environmentally Rare"
"3027","Teucrium_montanum","Common"
"3028","Teucrium_polium","Common"
"3029","Teucrium_pseudochamaepitys","Common"
"3030","Teucrium_racemosum","Common"
"3031","Teucrium_scorodonia","Common"
"3032","Thalictrum_alpinum","Common"
"3033","Thalictrum_fendleri","Common"
"3034","Thalictrum_flavum","Common"
"3035","Thalictrum_foetidum","Common"
"3036","Thalictrum_lucidum","Common"
"3037","Thalictrum_minus","Common"
"3038","Thalictrum_simplex","Common"
"3039","Thapsia_tenuifolia","Common"
"3040","Thapsia_villosa","Common"
"3041","Themeda_triandra","Common"
"3042","Theobroma_subincanum","Adaptable Survivor"
"3043","Thesium_humifusum","Adaptable Survivor"
"3044","Thespesia_populnea","Common"
"3045","Thlaspi_arvense","Adaptable Survivor"
"3046","Thymbra_capitata","Common"
"3047","Thymelaea_hirsuta","High Invasive Potential"
"3048","Thymus_hyemalis","Environmentally Rare"
"3049","Thymus_longicaulis","Common"
"3050","Thymus_mastichina","Common"
"3051","Thymus_piperella","Environmentally Rare"
"3052","Thymus_pulegioides","Common"
"3053","Thymus_serpyllum","Common"
"3054","Thymus_vulgaris","Common"
"3055","Thymus_zygis","Common"
"3056","Thyridolepis_mitchelliana","Common"
"3057","Thysanotus_baueri","Adaptable Survivor"
"3058","Tilia_japonica","Common"
"3059","Timonius_timon","Common"
"3060","Toechima_erythrocarpum","Environmentally Rare"
"3061","Tofieldia_calyculata","Common"
"3062","Tofieldia_coccinea","Common"
"3063","Tofieldia_pusilla","Common"
"3064","Toona_sinensis","Environmentally Rare"
"3065","Torilis_arvensis","Common"
"3066","Torilis_japonica","Common"
"3067","Tournefortia_sibirica","Adaptable Survivor"
"3068","Townsendia_exscapa","Environmentally Rare"
"3069","Toxicodendron_diversilobum","Common"
"3070","Tradescantia_ohiensis","Adaptable Survivor"
"3071","Tragopogon_dubius","High Invasive Potential"
"3072","Tragopogon_pratensis","Common"
"3073","Tragus_racemosus","Common"
"3074","Trapa_natans","Indicator"
"3075","Trattinnickia_aspera","Relict"
"3076","Trema_cannabina","Relict"
"3077","Trema_orientalis","Adaptable Survivor"
"3078","Tribulus_terrestris","Adaptable Survivor"
"3079","Trichilia_martiana","Relict"
"3080","Trichilia_pleeana","Classically Rare"
"3081","Trichilia_tuberculata","Relict"
"3082","Trichophorum_alpinum","Common"
"3083","Trichophorum_pumilum","Environmentally Rare"
"3084","Trichospermum_mexicanum","Environmentally Rare"
"3085","Trifolium_alpestre","Common"
"3086","Trifolium_alpinum","Environmentally Rare"
"3087","Trifolium_angustifolium","Common"
"3088","Trifolium_arvense","Common"
"3089","Trifolium_badium","Common"
"3090","Trifolium_campestre","Common"
"3091","Trifolium_dasyphyllum","Environmentally Rare"
"3092","Trifolium_dubium","Common"
"3093","Trifolium_lupinaster","Common"
"3094","Trifolium_medium","Common"
"3095","Trifolium_micranthum","Common"
"3096","Trifolium_montanum","Common"
"3097","Trifolium_pallescens","Environmentally Rare"
"3098","Trifolium_polyphyllum","Endemic"
"3099","Trifolium_purpureum","Common"
"3100","Trifolium_retusum","Common"
"3101","Trifolium_scabrum","Common"
"3102","Triglochin_calcitrapa","Adaptable Survivor"
"3103","Triglochin_maritima","Adaptable Survivor"
"3104","Triglochin_palustris","Adaptable Survivor"
"3105","Trigonella_foenum-graecum","Common"
"3106","Trilepisium_madagascariense","Classically Rare"
"3107","Trillium_undulatum","Adaptable Survivor"
"3108","Trinia_glauca","Adaptable Survivor"
"3109","Triodia_scariosa","Common"
"3110","Tripleurospermum_caucasicum","Environmentally Rare"
"3111","Triplochiton_scleroxylon","Relict"
"3112","Triraphis_mollis","Common"
"3113","Trisetum_antarcticum","Environmentally Rare"
"3114","Trisetum_distichophyllum","Environmentally Rare"
"3115","Trisetum_flavescens","Common"
"3116","Tristaniopsis_collina","Relict"
"3117","Triticum_aestivum","High Invasive Potential"
"3118","Triticum_dicoccoides","Endemic"
"3119","Triticum_turgidum","Common"
"3120","Trochocarpa_gunnii","Environmentally Rare"
"3121","Trochocarpa_laurina","Environmentally Rare"
"3122","Trollius_europaeus","Common"
"3123","Trollius_laxus","Common"
"3124","Trophis_mexicana","Environmentally Rare"
"3125","Tsuga_sieboldii","Relict"
"3126","Tussilago_farfara","Common"
"3127","Typha_angustifolia","High Invasive Potential"
"3128","Typha_domingensis","Common"
"3129","Typha_latifolia","High Invasive Potential"
"3130","Ulex_australis_subsp._welwitschianus","Endemic"
"3131","Ulex_europaeus","Common"
"3132","Ulex_gallii","Environmentally Rare"
"3133","Umbilicus_rupestris","Adaptable Survivor"
"3134","Urera_caracasana","Relict"
"3135","Urospermum_picroides","Common"
"3136","Urtica_dioica","High Invasive Potential"
"3137","Urtica_kioviensis","Environmentally Rare"
"3138","Urtica_urens","Common"
"3139","Utricularia_gibba","Adaptable Survivor"
"3140","Utricularia_vulgaris","Indicator"
"3141","Vaccaria_hispanica","Common"
"3142","Vaccinium_arboreum","Common"
"3143","Vaccinium_caespitosum","Common"
"3144","Vaccinium_myrtillus","Common"
"3145","Vaccinium_oxycoccos","Common"
"3146","Vaccinium_uliginosum","Common"
"3147","Vachellia_caven","Common"
"3148","Vachellia_constricta","Common"
"3149","Vachellia_davyi","Environmentally Rare"
"3150","Vachellia_gerrardii","Endemic"
"3151","Vachellia_luederitzii","Environmentally Rare"
"3152","Vachellia_nilotica","High Invasive Potential"
"3153","Valantia_hispida","Environmentally Rare"
"3154","Valeriana_capitata","Common"
"3155","Valeriana_dioica","Common"
"3156","Valeriana_saliunca","Environmentally Rare"
"3157","Valeriana_simplicifolia","Environmentally Rare"
"3158","Valeriana_tripteris","Common"
"3159","Valerianella_carinata","Common"
"3160","Valerianella_discoidea","Common"
"3161","Valerianella_locusta","Common"
"3162","Vatica_mangachapoi","Environmentally Rare"
"3163","Velleia_glabrata","Environmentally Rare"
"3164","Veratrum_album","Common"
"3165","Veratrum_viride","Common"
"3166","Verbascum_nigrum","Common"
"3167","Verbascum_speciosum","Common"
"3168","Verbascum_thapsus","High Invasive Potential"
"3169","Verbascum_virgatum","Common"
"3170","Verbena_officinalis","Common"
"3171","Verbena_simplex","Common"
"3172","Verbena_stricta","High Invasive Potential"
"3173","Veronica_agrestis","Common"
"3174","Veronica_alpina","Common"
"3175","Veronica_aphylla","Common"
"3176","Veronica_arvensis","Common"
"3177","Veronica_beccabunga","Common"
"3178","Veronica_bellidioides","Environmentally Rare"
"3179","Veronica_chamaedrys","Common"
"3180","Veronica_epacridea","Environmentally Rare"
"3181","Veronica_filiformis","Common"
"3182","Veronica_formosa","Environmentally Rare"
"3183","Veronica_gentianoides","Common"
"3184","Veronica_hederifolia","Common"
"3185","Veronica_longifolia","Common"
"3186","Veronica_odora","Common"
"3187","Veronica_officinalis","Common"
"3188","Veronica_persica","Common"
"3189","Veronica_polita","Common"
"3190","Veronica_serpyllifolia","Common"
"3191","Veronica_spicata","Common"
"3192","Veronica_spuria","Common"
"3193","Veronica_sublobata","Common"
"3194","Veronica_triloba","Common"
"3195","Viburnum_acerifolium","High Invasive Potential"
"3196","Viburnum_burejaeticum","Environmentally Rare"
"3197","Viburnum_lantana","Common"
"3198","Viburnum_lantanoides","High Invasive Potential"
"3199","Viburnum_nudum","Common"
"3200","Viburnum_rhytidophyllum","Common"
"3201","Viburnum_tinus","Common"
"3202","Vicia_benghalensis","High Invasive Potential"
"3203","Vicia_cracca","Common"
"3204","Vicia_faba","High Invasive Potential"
"3205","Vicia_lathyroides","Common"
"3206","Vicia_narbonensis","Common"
"3207","Vicia_peregrina","Common"
"3208","Vicia_pisiformis","Common"
"3209","Vicia_sepium","Common"
"3210","Vicia_sylvatica","Common"
"3211","Vicia_tenuifolia","Common"
"3212","Vicia_tetrasperma","Common"
"3213","Vicia_villosa","High Invasive Potential"
"3214","Vinca_minor","Adaptable Survivor"
"3215","Viola_adunca","Common"
"3216","Viola_arborescens","Environmentally Rare"
"3217","Viola_arvensis","Common"
"3218","Viola_biflora","Common"
"3219","Viola_canina","Common"
"3220","Viola_cenisia","Environmentally Rare"
"3221","Viola_collina","Common"
"3222","Viola_cunninghamii","Common"
"3223","Viola_hirta","Common"
"3224","Viola_palustris","Common"
"3225","Viola_rupestris","Common"
"3226","Virola_bicuhyba","Relict"
"3227","Virola_elongata","Adaptable Survivor"
"3228","Virola_michelii","Endemic"
"3229","Virola_sebifera","Indicator"
"3230","Virola_surinamensis","Endemic"
"3231","Viscaria_vulgaris","Common"
"3232","Viscum_album","Adaptable Survivor"
"3233","Vismia_cayennensis","Environmentally Rare"
"3234","Vismia_lauriformis","Environmentally Rare"
"3235","Vismia_macrophylla","Common"
"3236","Vitex_agnus-castus","Common"
"3237","Vitex_lucens","Endemic"
"3238","Vitis_labrusca","Adaptable Survivor"
"3239","Vitis_vinifera","Indicator"
"3240","Vittadinia_cuneata","Common"
"3241","Vochysia_ferruginea","Relict"
"3242","Vochysia_guianensis","Relict"
"3243","Wahlenbergia_ceracea","Environmentally Rare"
"3244","Wahlenbergia_gloriosa","Environmentally Rare"
"3245","Waltheria_indica","Adaptable Survivor"
"3246","Washingtonia_filifera","Adaptable Survivor"
"3247","Weinmannia_trichosperma","Adaptable Survivor"
"3248","Wikstroemia_androsaemifolia","Environmentally Rare"
"3249","Wikstroemia_indica","Common"
"3250","Wilkiea_hugeliana","Environmentally Rare"
"3251","Woodfordia_fruticosa","Relict"
"3252","Woollsia_pungens","Environmentally Rare"
"3253","Wrightia_arborea","Environmentally Rare"
"3254","Xanthosia_tridentata","Relict"
"3255","Xeranthemum_annuum","Common"
"3256","Xerochrysum_bracteatum","Common"
"3257","Ximenia_americana","Indicator"
"3258","Xylomelum_pyriforme","Relict"
"3259","Xylopia_brasiliensis","Environmentally Rare"
"3260","Xylopia_frutescens","Environmentally Rare"
"3261","Xylopia_ligustrifolia","Relict"
"3262","Xymalos_monospora","Environmentally Rare"
"3263","Zanthoxylum_acuminatum","Relict"
